alpha3,name,country_code,year,fb,pop,fb_share,refugee,pob_code,disp,imm,disp_share
JOR,Jordan,400,2015,3166961,9266573,34.17618357940956,2806414,400,706832,NA,0.07627760553982578
JOR,Jordan,400,2020,3457691,10203140,33.88849903069055,3017401,400,814909,NA,0.07986845226077463
KWT,Kuwait,414,1990,1074391,2095350,51.275013720858084,30000,414,81583,NA,0.03893526141217458
KWT,Kuwait,414,1995,921954,1605907,57.410173814548415,3306,414,97009,NA,0.06040760766345747
KWT,Kuwait,414,2000,1127640,2045123,55.13800392445833,2776,414,113415,NA,0.055456322186978484
KWT,Kuwait,414,2005,1333530,2270196,58.74074309002395,1726,414,129005,NA,0.056825489957695284
KWT,Kuwait,414,2010,1874812,2991884,62.66325833488197,3459,414,177816,NA,0.05943278549569435
KWT,Kuwait,414,2015,2866136,3835588,74.72481403112118,1641,414,195034,NA,0.05084852700550737
KWT,Kuwait,414,2020,3110159,4270563,72.82784494690748,1765,414,212271,NA,0.04970562429356504
LBN,Lebanon,422,1990,523693,2803032,18.683090310777757,305499,422,507722,NA,0.18113314439506933
LBN,Lebanon,422,1995,608303,3528379,17.240296464750525,342697,422,531538,NA,0.1506465150144018
LBN,Lebanon,422,2000,692913,3842774,18.03158343425869,379894,422,558891,NA,0.14543946638548091
LBN,Lebanon,422,2005,742243,4698761,15.796568499653418,406698,422,608856,NA,0.1295779887506515
LBN,Lebanon,422,2010,793191,4953064,16.014148010201364,435120,422,699704,NA,0.14126690064977962
LBN,Lebanon,422,2015,1916259,6532681,29.333423750524478,1535662,422,757183,NA,0.11590693009500999
LBN,Lebanon,422,2020,1712762,6825442,25.093788797853676,1404312,422,856814,NA,0.1255323831042737
OMN,Oman,512,1990,304000,1812158,16.775579171352607,~,512,12504,NA,0.006900060590743191
OMN,Oman,512,1995,539643,2204267,24.48174381778614,~,512,13844,NA,0.00628054586853589
OMN,Oman,512,2000,623608,2267973,27.49627089916855,~,512,15623,NA,0.006888529978090568
OMN,Oman,512,2005,666164,2511254,26.5271454022572,11,512,18824,NA,0.007495856651696722
OMN,Oman,512,2010,816234,3041435,26.83713444476045,91,512,20752,NA,0.00682309501929188
OMN,Oman,512,2015,1856226,4267341,43.498422085321984,435,512,22797,NA,0.005342202556580316
OMN,Oman,512,2020,2372836,5106622,46.46586334371332,563,512,25099,NA,0.0049149907708070035
QAT,Qatar,634,1990,309753,476275,65.03658600598395,~,634,12175,NA,0.02556296257414309
QAT,Qatar,634,1995,361673,513447,70.44018175196271,~,634,13302,NA,0.02590725040753963
QAT,Qatar,634,2000,359697,592467,60.711735843515335,35,634,14680,NA,0.02477775133467349
QAT,Qatar,634,2005,646026,865410,74.64970360869414,74,634,17131,NA,0.019795241561803074
QAT,Qatar,634,2010,1456413,1856329,78.45662056672066,67,634,20674,NA,0.011137034437322264
QAT,Qatar,634,2015,1687640,2565708,65.77677584510786,238,634,23574,NA,0.009188107142356027
QAT,Qatar,634,2020,2226192,2881060,77.26989371967262,303,634,25705,NA,0.008922063407218177
SAU,Saudi Arabia,682,1990,4998445,16233786,30.790383709628795,33261,682,107045,NA,0.006593963971189469
SAU,Saudi Arabia,682,1995,5122702,18638790,27.48409097371664,13169,682,130911,NA,0.0070235782473003884
SAU,Saudi Arabia,682,2000,5263387,20663840,25.47148545478478,5480,682,153614,NA,0.007433952256695755
SAU,Saudi Arabia,682,2005,6501819,23816175,27.30001354121726,240913,682,178744,NA,0.007505151435946368
SAU,Saudi Arabia,682,2010,8429956,27421468,30.742176166498453,669,682,215338,NA,0.007852898320396267
SAU,Saudi Arabia,682,2015,10771366,31717676,33.96013629750175,157,682,282906,NA,0.008919505956237146
SAU,Saudi Arabia,682,2020,13454842,34813867,38.64793876532015,2651,682,299268,NA,0.008596229772463944
PSE,State of Palestine*,275,1990,288332,2101445,13.7206541213308,910637,275,1812673,NA,0.8625840790503677
PSE,State of Palestine*,275,1995,281767,2618671,10.75992364065589,1159134,275,2274589,NA,0.8686043416679682
PSE,State of Palestine*,275,2000,275202,3224009,8.53601835478747,1407631,275,2767331,NA,0.8583508917003644
PSE,State of Palestine*,275,2005,274520,3577956,7.672537057470802,1685851,275,3258102,NA,0.9106042667936666
PSE,State of Palestine*,275,2010,273840,4055632,6.752091905774489,1885188,275,3539908,NA,0.8728375750068054
PSE,State of Palestine*,275,2015,273163,4529160,6.031206669669431,2051096,275,3773988,NA,0.8332644463874096
PSE,State of Palestine*,275,2020,272784,5101416,5.347221242102193,2319073,275,4022791,NA,0.7885636066535252
SYR,Syrian Arab Republic,760,1990,714140,12446168,5.737830310501995,282794,760,620285,NA,0.04983742787338239
SYR,Syrian Arab Republic,760,1995,830610,14345491,5.790042320614889,363644,760,661278,NA,0.04609657487499034
SYR,Syrian Arab Republic,760,2000,834916,16410847.000000002,5.087586277539483,390811,760,707070,NA,0.04308552751725733
SYR,Syrian Arab Republic,760,2005,882398,18361178,4.805780979847807,460035,760,813361,NA,0.044297865855883536
SYR,Syrian Arab Republic,760,2010,1783595,21362541,8.349170634710543,1480027,760,1057322,NA,0.04949420576887366
SYR,Syrian Arab Republic,760,2015,835716,17997411,4.643534561721128,554980,760,6447843,NA,0.3582650304535469
SYR,Syrian Arab Republic,760,2020,868711,17500657,4.963876499036579,590594,760,8457214,NA,0.4832512287967246
TUR,Turkey,792,1990,1163686,53921758,2.1581010025674607,30534,792,2512944,NA,0.046603525055692735
TUR,Turkey,792,1995,1216173,58486453,2.0794097395511404,12841,792,2771731,NA,0.04739099155149655
TUR,Turkey,792,2000,1280963,63240196,2.0255519132167144,3103,792,2847334,NA,0.045024117256056574
TUR,Turkey,792,2005,1324108,67903461,1.9499860250127752,7271,792,2577305,NA,0.03795542910544722
TUR,Turkey,792,2010,1373749,72326992,1.8993586792604342,16747,792,2708930,NA,0.03745392867990418
TUR,Turkey,792,2015,4346197,78529413,5.534482984101766,2753760,792,3073534,NA,0.0391386345903286
TUR,Turkey,792,2020,6052652,84339067,7.1765697858621085,3907788,792,3411408,NA,0.04044872822697932
ARE,United Arab Emirates,784,1990,1306574,1828437,71.45851894268165,433,784,79499,NA,0.04347921202644663
ARE,United Arab Emirates,784,1995,1824118,2415099,75.52974018870448,407,784,97928,NA,0.040548234254579214
ARE,United Arab Emirates,784,2000,2447010,3134067,78.07778200019337,897,784,111082,NA,0.0354434030925312
ARE,United Arab Emirates,784,2005,3281115,4588222,71.51168796976258,183,784,125618,NA,0.027378361378329122
ARE,United Arab Emirates,784,2010,7316697,8549998,85.57542352641487,624,784,155609,NA,0.018199887298219253
ARE,United Arab Emirates,784,2015,7995126,9262896,86.31345963508605,1084,784,178324,NA,0.019251430654084856
ARE,United Arab Emirates,784,2020,8716332,9890400,88.12921620965784,8517,784,203214,NA,0.02054659063334142
YEM,Yemen,887,1990,118863,11709987,1.0150566349902865,41534,887,455492,NA,0.038897737461194445
YEM,Yemen,887,1995,136515,14913313,0.9153901617970467,53453,887,486249,NA,0.032605028808823364
YEM,Yemen,887,2000,144940,17409071,0.8325544769160859,61956,887,529396,NA,0.030409204488855264
YEM,Yemen,887,2005,171871,20107416,0.8547642322613705,82735,887,628869,NA,0.0312754756752434
YEM,Yemen,887,2010,288394,23154854,1.2455012672504868,192649,887,876383,NA,0.037848781080632166
YEM,Yemen,887,2015,379882,26497881,1.4336316175621742,277039,887,1095240,NA,0.0413331164103273
YEM,Yemen,887,2020,387113,29825968,1.2979059053506663,279193,887,1301166,NA,0.043625273117707364
BLR,Belarus,112,1990,1248977,10151135,12.303816272761617,~,112,1767600,NA,0.17412831176021204
BLR,Belarus,112,1995,1186282,10077606,11.771466358180703,28988,112,1736493,NA,0.172312055065459
BLR,Belarus,112,2000,1123586,9871635,11.381964588439503,869,112,1685646,NA,0.1707565160178633
BLR,Belarus,112,2005,1106982,9562083,11.576787191661065,781,112,1581160,NA,0.16535727623364072
BLR,Belarus,112,2010,1090378,9420576,11.574430268382741,655,112,1464702,NA,0.1554790280339546
BLR,Belarus,112,2015,1082905,9439424,11.472151266856962,2088,112,1469882,NA,0.155717340380091
BLR,Belarus,112,2020,1067090,9449321,11.292769078328485,2877,112,1483626,NA,0.1570087416863074
BGR,Bulgaria,100,1990,21510,8841466,0.24328544610135922,~,100,612960,NA,0.06932786938274715
BGR,Bulgaria,100,1995,32435,8379305,0.38708460904573827,1320,100,649430,NA,0.07750404120628143
BGR,Bulgaria,100,2000,43360,7997951,0.5421388553143174,2790,100,688682,NA,0.08610730423329675
BGR,Bulgaria,100,2005,61074,7686964,0.7945139329389341,5218,100,907821,NA,0.11809877085413695
BGR,Bulgaria,100,2010,76287,7425011,1.0274328213116453,6942,100,1106483,NA,0.14902105868934065
BGR,Bulgaria,100,2015,123803,7199739,1.719548444742233,26056,100,1179625,NA,0.16384274485505654
BGR,Bulgaria,100,2020,184363,6948445,2.6532986876919944,21521,100,1683074,NA,0.24222311610727293
CZE,Czechia,203,1990,110394,10340877,1.0675496865497964,~,203,564746,NA,0.054612969480248144
CZE,Czechia,203,1995,165592,10358190,1.5986576805407122,2655,203,620286,NA,0.05988362831730254
CZE,Czechia,203,2000,220789,10289374,2.145796236000363,1209,203,723333,NA,0.07029902888164041
CZE,Czechia,203,2005,322540,10258165,3.144227062052521,2726,203,752058,NA,0.07331311204294336
CZE,Czechia,203,2010,398493,10536514,3.7820193661774666,3514,203,779438,NA,0.0739749408580485
CZE,Czechia,203,2015,416454,10601390,3.9282961951215833,4303,203,819776,NA,0.07732721841192523
CZE,Czechia,203,2020,540921,10708982,5.0510963600461745,3725,203,1026108,NA,0.09581751094548482
HUN,Hungary,348,1990,347510,10377135,3.348804848351689,45123,348,391583,NA,0.03773517449662166
HUN,Hungary,348,1995,322234,10349308,3.1135801543446187,11394,348,404141,NA,0.03905005049612979
HUN,Hungary,348,2000,296957,10220509,2.9055010861005064,6698,348,420959,NA,0.04118767470387238
HUN,Hungary,348,2005,366787,10085942,3.6366161931131473,8730,348,466530,NA,0.046255471229162334
HUN,Hungary,348,2010,436616,9927380,4.398098994900971,5781,348,511199,NA,0.05149384832654739
HUN,Hungary,348,2015,475508,9777925,4.863076777537156,41086,348,600887,NA,0.06145342697965059
HUN,Hungary,348,2020,584567,9660350,6.051198973122092,6006,348,714420,NA,0.07395384225209231
POL,Poland,616,1990,1127771,37960193,2.9709306272494453,~,616,1673426,NA,0.04408370631835302
POL,Poland,616,1995,964725,38458642,2.5084739081530754,600,616,1775774,NA,0.0461736012415623
POL,Poland,616,2000,825251,38556699,2.140356984398483,1020,616,2047626,NA,0.053106880337447974
POL,Poland,616,2005,722509,38368957,1.883056138325574,6231,616,2884657,NA,0.07518205407564245
POL,Poland,616,2010,642417,38329784,1.6760256201809014,17681,616,3716338,NA,0.09695692519425625
POL,Poland,616,2015,611855,38034076,1.6087021543523234,17368,616,4077038,NA,0.10719434856258898
POL,Poland,616,2020,817254,37846605,2.159385234157727,17464,616,4825096,NA,0.1274908541994718
MDA,Republic of Moldova*,498,1990,544162,4365562,12.464878519649933,~,498,625680,NA,0.1433217533046146
MDA,Republic of Moldova*,498,1995,367231,4340602,8.460370243574507,~,498,620030,NA,0.14284424142089047
MDA,Republic of Moldova*,498,2000,247828,4202659,5.896933346245794,266,498,602773,NA,0.14342657826866276
MDA,Republic of Moldova*,498,2005,171122,4159296.0000000005,4.114205865608025,232,498,715496,NA,0.17202334241179273
MDA,Republic of Moldova*,498,2010,129488,4086090,3.168995298684072,229,498,827409,NA,0.2024940713493829
MDA,Republic of Moldova*,498,2015,106374,4070705,2.6131591456516747,556,498,929759,NA,0.22840245117246274
MDA,Republic of Moldova*,498,2020,104438,4033963,2.5889677223117813,530,498,1159443,NA,0.2874203357839425
ROU,Romania,642,1990,135825,23489156,0.5782455529692084,651,642,811853,NA,0.034562885103236574
ROU,Romania,642,1995,135037,22964747,0.5880186705300956,194,642,976732,NA,0.04253179884803434
ROU,Romania,642,2000,134254,22137423,0.6064572195236997,1685,642,1138825,NA,0.05144343133344834
ROU,Romania,642,2005,145162,21417287,0.6777795899172476,2320,642,2105906,NA,0.0983273931941053
ROU,Romania,642,2010,177211,20471860,0.8656321408997522,1409,642,3363361,NA,0.1642919109450729
ROU,Romania,642,2015,281048,19925182,1.4105166015547561,3030,642,3420714,NA,0.1716779299682181
ROU,Romania,642,2020,705310,19237682,3.6662940992579043,4804,642,3987093,NA,0.20725433552753392
RUS,Russian Federation,643,1990,11524948,147531562,7.811852490248833,~,643,12653331,NA,0.08576694253396436
RUS,Russian Federation,643,1995,11928927,148227471,8.047716742060587,~,643,11587959,NA,0.07817686506976834
RUS,Russian Federation,643,2000,11900297,146404890,8.128346669294995,26956,643,10664764,NA,0.07284431551432469
RUS,Russian Federation,643,2005,11667588,143672125,8.120982410471065,1815,643,10302948,NA,0.07171153068140393
RUS,Russian Federation,643,2010,11194710,143479273,7.802318596916782,6385,643,10118680,NA,0.07052363584250947
RUS,Russian Federation,643,2015,11643276,144985059,8.030673008865003,316595,643,10179999,NA,0.07021412461541986
RUS,Russian Federation,643,2020,11636911,145934460,7.9740665775581725,43895,643,10756697,NA,0.07370909516504875
SVK,Slovakia,703,1990,41295,5288455,0.7808518745077722,~,703,132977,NA,0.025144772906264684
SVK,Slovakia,703,1995,69323,5375470,1.2896174660076234,2339,703,191610,NA,0.03564525520559132
SVK,Slovakia,703,2000,116376,5399207,2.1554276396515264,846,703,251533,NA,0.04658702657631019
SVK,Slovakia,703,2005,130491,5398962,2.4169645943053495,3075,703,271828,NA,0.05034819656074631
SVK,Slovakia,703,2010,146319,5404293,2.7074586814593506,728,703,260656,NA,0.048231285757452454
SVK,Slovakia,703,2015,177624,5435614,3.267781707825464,993,703,347385,NA,0.06390906344711011
SVK,Slovakia,703,2020,197161,5459643,3.611243445771088,987,703,419651,NA,0.07686418324421579
UKR,Ukraine*,804,1990,6892920,51463101,13.393907219077217,~,804,5545517,NA,0.10775714817496132
UKR,Ukraine*,804,1995,6172338,50903783,12.125499592044072,5193,804,5606133,NA,0.11013195227553127
UKR,Ukraine*,804,2000,5527087,48838058,11.317171948155679,3031,804,5596518,NA,0.11459337715680669
UKR,Ukraine*,804,2005,5050302,46890775,10.770353017197944,3964,804,5566382,NA,0.11870953295184394
UKR,Ukraine*,804,2010,4818767,45792086,10.523143671594259,6003,804,5429876,NA,0.11857673397975362
UKR,Ukraine*,804,2015,4915142,44921636,10.941591708725836,9775,804,5797550,NA,0.1290591909876123
UKR,Ukraine*,804,2020,4997387,43733759,11.426840761618502,4602,804,6139144,NA,0.14037540198636939
NA,Channel Islands*,830,1990,61660,140677,43.830903417047566,~,830,18726,NA,0.13311344427305102
NA,Channel Islands*,830,1995,60519,143480,42.179397825480905,~,830,15626,NA,0.10890716476163925
NA,Channel Islands*,830,2000,64301,148439,43.3181306799426,~,830,12825,NA,0.08639912691408592
NA,Channel Islands*,830,2005,70941,151674,46.772024209818426,~,830,14815,NA,0.09767659585690362
NA,Channel Islands*,830,2010,77581,159718,48.57373621007025,~,830,15699,NA,0.09829198963172592
NA,Channel Islands*,830,2015,82307,165387,49.76630569512719,~,830,16469,NA,0.09957856421605084
NA,Channel Islands*,830,2020,84087,173859,48.365054440667436,~,830,17158,NA,0.09868916765884998
DNK,Denmark*,208,1990,235189,5141117,4.574667333966529,31827,208,201514,NA,0.03919654036272662
DNK,Denmark*,208,1995,303108,5232709,5.792563660620149,50924,208,207707,NA,0.039693971134263345
DNK,Denmark*,208,2000,371026,5341192,6.946501829554153,70021,208,217761,NA,0.04077011273887926
DNK,Denmark*,208,2005,440383,5421701,8.12259842436903,44884,208,224462,NA,0.041400660051153684
DNK,Denmark*,208,2010,500772,5554849,9.01504253310936,21285,208,233531,NA,0.04204092676506598
DNK,Denmark*,208,2015,595876,5688695,10.47473981290964,30274,208,236832,NA,0.04163204390462136
DNK,Denmark*,208,2020,717574,5792203,12.388619666817617,38992,208,257025,NA,0.044374308013721206
EST,Estonia,233,1990,381997,1565246,24.404917821224267,~,233,113860,NA,0.07274255931655471
EST,Estonia,233,1995,315755,1433026,22.034143134876828,~,233,129586,NA,0.09042822670349317
EST,Estonia,233,2000,249512,1399111,17.833610056671702,~,233,141821,NA,0.10136508111222055
EST,Estonia,233,2005,233701,1355650,17.239036624497473,15,233,150101,NA,0.11072253162689484
EST,Estonia,233,2010,217890,1332103,16.356843277133976,49,233,153633,NA,0.11533117183881426
EST,Estonia,233,2015,194664,1315330,14.799632031505402,254,233,189109,NA,0.1437730455475052
EST,Estonia,233,2020,199277,1326539,15.022325012683382,373,233,206631,NA,0.1557669996886635
FRO,Faroe Islands*,234,1990,4285,47276,9.063795583382689,~,234,7518,NA,0.15902360605804214
FRO,Faroe Islands*,234,1995,2900,45625,6.3561643835616435,~,234,10003,NA,0.21924383561643834
FRO,Faroe Islands*,234,2000,3593,46738,7.687534768282768,~,234,12410,NA,0.2655227010141641
FRO,Faroe Islands*,234,2005,4583,47731,9.601726341371435,~,234,12484,NA,0.2615490980704364
FRO,Faroe Islands*,234,2010,5096,47803,10.660418802167229,~,234,12364,NA,0.2586448549254231
FRO,Faroe Islands*,234,2015,5485,48055,11.414004786182499,~,234,13407,NA,0.27899282072625115
FRO,Faroe Islands*,234,2020,6812,48865,13.940448173539345,~,234,12927,NA,0.2645451754834749
FIN,Finland*,246,1990,63255,4996220,1.266057139197233,2174,246,250610,NA,0.05015992090020055
FIN,Finland*,246,1995,99729,5119012,1.9482079745075807,7624,246,288655,NA,0.05638881096586607
FIN,Finland*,246,2000,136203,5187953,2.625370738709468,13073,246,315861,NA,0.06088355079546789
FIN,Finland*,246,2005,192169,5258933,3.654144291246913,11809,246,300562,NA,0.057152658153279384
FIN,Finland*,246,2010,228481,5365784,4.258110278013428,10821,246,291883,NA,0.05439708344577419
FIN,Finland*,246,2015,314856,5481128,5.744365028512379,37069,246,282223,NA,0.05148994878426485
FIN,Finland*,246,2020,386052,5540718,6.967544639521448,31808,246,311889,NA,0.05629035803662991
ISL,Iceland,352,1990,9584,255044,3.757782970781512,43,352,17597,NA,0.06899593795580371
ISL,Iceland,352,1995,12738,267627,4.759609456444978,146,352,21433,NA,0.0800853426597466
ISL,Iceland,352,2000,15892,280439,5.6668295065950165,249,352,26173,NA,0.0933286739718798
ISL,Iceland,352,2005,25492,294976,8.64205901497071,322,352,28669,NA,0.09719095790844001
ISL,Iceland,352,2010,35091,320342,10.954230166509543,122,352,32454,NA,0.10131047443045245
ISL,Iceland,352,2015,39072,330237,11.831502829785881,340,352,37006,NA,0.11205891526388624
ISL,Iceland,352,2020,65424,341250,19.17186813186813,1323,352,43251,NA,0.12674285714285713
IRL,Ireland,372,1990,227961,3510881,6.492985663712328,360,372,917101,NA,0.26121677151689277
IRL,Ireland,372,1995,226892,3592180,6.316275910449922,400,372,863541,NA,0.24039469068921937
IRL,Ireland,372,2000,350552,3783095,9.266275364483313,14610,372,820657,NA,0.21692740996459248
IRL,Ireland,372,2005,589046,4141218,14.223979515205428,9527,372,769942,NA,0.18592162982001914
IRL,Ireland,372,2010,730542,4554330,16.040603118351108,14236,372,729466,NA,0.16016977250221218
IRL,Ireland,372,2015,759256,4652420,16.319592814062357,11180,372,736639,NA,0.15833458716109036
IRL,Ireland,372,2020,871256,4937796,17.644633354638387,15680,372,734317,NA,0.14871351509863914
IMN,Isle of Man*,833,1990,34769,70292,49.46366585102145,~,833,10735,NA,0.1527200819438912
IMN,Isle of Man*,833,1995,36886,72133,51.13609582299363,~,833,9003,NA,0.12481111280551203
IMN,Isle of Man*,833,2000,39002,76942,50.69013022796393,~,833,7377,NA,0.0958774141561176
IMN,Isle of Man*,833,2005,41475,80293,51.65456515511938,~,833,8484,NA,0.10566300922869988
IMN,Isle of Man*,833,2010,43447,84856,51.200857924012446,~,833,9033,NA,0.10645092863203545
IMN,Isle of Man*,833,2015,42238,83232,50.74730872741253,~,833,10580,NA,0.12711457131872356
IMN,Isle of Man*,833,2020,43040,85032,50.616238592529875,~,833,12032,NA,0.14149967071220246
LVA,Latvia,428,1990,646007,2664447,24.245443801284093,~,428,215070,NA,0.08071843800983844
LVA,Latvia,428,1995,538093,2508476,21.450992554842063,~,428,228958,NA,0.09127374549327959
LVA,Latvia,428,2000,430178,2384150,18.04324392341086,7,428,238641,NA,0.10009479269341275
LVA,Latvia,428,2005,376725,2251996,16.72849330105382,20,428,270982,NA,0.12032969863179153
LVA,Latvia,428,2010,313786,2118855,14.809224793579551,121,428,278168,NA,0.13128222554162508
LVA,Latvia,428,2015,265418,1997675,13.286345376500181,387,428,369238,NA,0.18483386937314628
LVA,Latvia,428,2020,239422,1886202,12.693338253272978,724,428,380010,NA,0.2014683475046681
LTU,Lithuania,440,1990,349258,3696035,9.449531727919243,~,440,340973,NA,0.09225372595227048
LTU,Lithuania,440,1995,273587,3626609,7.543879144401837,~,440,342389,NA,0.09441023280976803
LTU,Lithuania,440,2000,214311,3501842,6.119950586005879,55,440,348564,NA,0.09953732921131221
LTU,Lithuania,440,2005,201209,3344259,6.016549555521866,586,440,412371,NA,0.12330713619967831
LTU,Lithuania,440,2010,160772,3123825,5.146639136315255,874,440,517746,NA,0.16574103863052508
LTU,Lithuania,440,2015,136021,2931872,4.6393908056013355,1175,440,556292,NA,0.18973952478143657
LTU,Lithuania,440,2020,145184,2722291,5.333155052123377,2250,440,658057,NA,0.24172911712965292
NOR,Norway*,578,1990,192587,4247286,4.5343544089095955,19581,578,138289,NA,0.032559380272484596
NOR,Norway*,578,1995,233302,4366996,5.342390970818385,47607,578,151041,NA,0.034586933443492965
NOR,Norway*,578,2000,292440,4499375,6.4995693846367555,47693,578,163834,NA,0.036412612862897625
NOR,Norway*,578,2005,361144,4632359,7.7961142476220004,43034,578,174063,NA,0.03757545561559456
NOR,Norway*,578,2010,524601,4885878,10.737087581802083,52733,578,179971,NA,0.03683493529719735
NOR,Norway*,578,2015,746375,5199827,14.353842925928111,75705,578,185578,NA,0.035689264277446155
NOR,Norway*,578,2020,852238,5421242,15.72034600189403,55426,578,191392,NA,0.035304087144606346
SWE,Sweden,752,1990,788767,8567375,9.206635638103853,109663,752,205942,NA,0.02403793460657436
SWE,Sweden,752,1995,936022,8836421,10.592772797946138,199212,752,225655,NA,0.025536922697549154
SWE,Sweden,752,2000,1003798,8881642,11.301941690511732,168020,752,256610,NA,0.028892180072108288
SWE,Sweden,752,2005,1125790,9038627,12.45532092429525,90617,752,267953,NA,0.02964532113118508
SWE,Sweden,752,2010,1337214,9390157,14.240592569432012,101264,752,291904,NA,0.031086168207837207
SWE,Sweden,752,2015,1602522,9764949,16.410961286126533,326566,752,302408,NA,0.030968722929326103
SWE,Sweden,752,2020,2003908,10099270,19.842107399841773,281869,752,327581,NA,0.03243610676811294
GBR,United Kingdom*,826,1990,3650286,57134377,6.388948635949947,43395,826,3789316,NA,0.06632287248008323
GBR,United Kingdom*,826,1995,4155293,57932450,7.172651942046297,90909,826,3708650,NA,0.06401679887524177
GBR,United Kingdom*,826,2000,4730165,58923305,8.027664096574352,186248,826,3860006,NA,0.06550898663949689
GBR,United Kingdom*,826,2005,5926156,60287953,9.82975155915478,315681,826,4145206,NA,0.06875678794401927
GBR,United Kingdom*,826,2010,7119664,63459801,11.219171645369642,253030,826,4432928,NA,0.069854111266437785
GBR,United Kingdom*,826,2015,8406996,65860149.00000001,12.764921014679148,168937,826,4379366,NA,0.06649493003728248
GBR,United Kingdom*,826,2020,9359587,67886004,13.787211573095389,195062,826,4732510,NA,0.0697126023207965
ALB,Albania,8,1990,66013,3286070,2.008873821921018,3000,8,180204,NA,0.05483875876046463
ALB,Albania,8,1995,71354,3112923,2.292186475540834,4720,8,501066,NA,0.16096318476236002
ALB,Albania,8,2000,76695,3129246,2.4509098997010783,528,8,824442,NA,0.26346346691822886
ALB,Albania,8,2005,64739,3086810,2.0972784201165604,91,8,966032,NA,0.3129547979953415
ALB,Albania,8,2010,52784,2948029,1.7904844219646416,99,8,1117940,NA,0.37921607962472553
ALB,Albania,8,2015,52031,2890524,1.8000542462197167,934,8,1142844,NA,0.3953760633020172
ALB,Albania,8,2020,48810,2877800,1.696087288901244,131,8,1250451,NA,0.4345162971714504
AND,Andorra,20,1990,38891,54508,71.34915975636605,~,20,3740,NA,0.06861378146327145
AND,Andorra,20,1995,44206,63860,69.2233009708738,~,20,4142,NA,0.06486063263388663
AND,Andorra,20,2000,42147,65390,64.45480960391498,~,20,5575,NA,0.08525768466126318
AND,Andorra,20,2005,50298,78871,63.772489254605624,~,20,5727,NA,0.07261224024039253
AND,Andorra,20,2010,52053,84454,61.634736069339525,~,20,7909,NA,0.09364861344637318
AND,Andorra,20,2015,42264,77993,54.189478542946155,~,20,8740,NA,0.11206133883810085
AND,Andorra,20,2020,45574,77265,58.98401604866369,~,20,11132,NA,0.14407558402899112
BIH,Bosnia and Herzegovina,70,1990,56000,4463422,1.2546427382398526,~,70,861760,NA,0.1930715939474242
BIH,Bosnia and Herzegovina,70,1995,69476,3829049,1.814445310049571,~,70,1372526,NA,0.3584508842796214
BIH,Bosnia and Herzegovina,70,2000,82952,3751176,2.211359850884096,38152,70,1496691,NA,0.3989924759595391
BIH,Bosnia and Herzegovina,70,2005,47287,3765332,1.2558520736020091,10783,70,1501036,NA,0.3986463876226585
BIH,Bosnia and Herzegovina,70,2010,38945,3705478,1.051011502429646,7169,70,1572925,NA,0.42448639554734907
BIH,Bosnia and Herzegovina,70,2015,38597,3429362,1.1254863149472116,6821,70,1593430,NA,0.46464327767089036
BIH,Bosnia and Herzegovina,70,2020,36042,3280815,1.0985684959377473,5974,70,1687639,NA,0.5143962704389001
HRV,Croatia,191,1990,475438,4776370,9.953960853116488,~,191,425544,NA,0.08909360037015558
HRV,Croatia,191,1995,674085,4616763,14.600814466759502,198647,191,735213,NA,0.1592485904084745
HRV,Croatia,191,2000,585298,4428075,13.217888134234402,22437,191,907031,NA,0.20483641311405068
HRV,Croatia,191,2005,579273,4378066,13.231253252006708,2935,191,839084,NA,0.1916563158252982
HRV,Croatia,191,2010,573248,4328163,13.244602848829862,1017,191,820407,NA,0.1895508556401411
HRV,Croatia,191,2015,561093,4232874,13.25560363951301,575,191,806242,NA,0.19047153305295644
HRV,Croatia,191,2020,528056,4105268,12.862887392491793,1383,191,1039526,NA,0.25321757312799065
GIB,Gibraltar*,292,1990,8709,29149,29.8775258156369,~,292,11989,NA,0.4113005591958558
GIB,Gibraltar*,292,1995,8381,28688,29.21430563301729,~,292,10130,NA,0.35310931399888457
GIB,Gibraltar*,292,2000,8054,31081,25.91293716418391,~,292,8451,NA,0.27190244844116984
GIB,Gibraltar*,292,2005,9211,33222,27.72560351574258,~,292,9643,NA,0.2902594666185058
GIB,Gibraltar*,292,2010,10369,33585,30.873902039601013,~,292,10197,NA,0.30361768646717285
GIB,Gibraltar*,292,2015,11065,33742,32.79295833086361,~,292,11916,NA,0.3531503763855136
GIB,Gibraltar*,292,2020,11190,33691,33.21361788014603,~,292,13389,NA,0.397405835386305
GRC,Greece,300,1990,618139,10225990,6.044783928010882,8488,300,1022125,NA,0.09995364751970225
GRC,Greece,300,1995,857850,10745502,7.983340378141477,4428,300,1004201,NA,0.09345314904785276
GRC,Greece,300,2000,1111665,11082103,10.031173686077453,9032,300,982685,NA,0.08867315165722607
GRC,Greece,300,2005,1190707,11224800,10.607823747416436,11257,300,867619,NA,0.07729482930653553
GRC,Greece,300,2010,1321149,10887640,12.134392760965646,57168,300,789457,NA,0.07250946945343527
GRC,Greece,300,2015,1242924,10659737,11.659987483743736,50979,300,820119,NA,0.07693613829309297
GRC,Greece,300,2020,1340456,10423056,12.860489284524615,186166,300,1088507,NA,0.10443261554001053
VAT,Holy See*,336,1990,762,762,100,~,336,10,NA,0.013123359580052493
